Id,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
5309,0.0016628,-0.965472452,-2.474290054,79.99310361,-8.478693116,0.001012466,0.001258661,-0.000257653,-0.000259187,0.0611434
5310,0.0016628,-0.965472452,-2.474290054,79.99310361,-8.478693116,0.001012466,0.001258661,-0.000257653,-0.000259187,0.0611434
5311,0.001656771,-0.954045167,-2.442399167,79.99319722,-8.291801952,0.001012943,0.001255555,-0.000257354,-0.000259422,0.06042271
5312,0.001656771,-0.954045167,-2.442399167,79.99319722,-8.291801952,0.001012943,0.001255555,-0.000257354,-0.000259422,0.06042271
5313,0.001642438,-0.940627299,-2.405246877,79.99329321,-8.083826248,0.001013451,0.001251951,-0.000257047,-0.000259624,0.059603677
5314,0.001642438,-0.940627299,-2.405246877,79.99329321,-8.083826248,0.001013451,0.001251951,-0.000257047,-0.000259624,0.059603677
5315,0.001620992,-0.925390862,-2.362919886,79.99339094,-7.855125283,0.001014012,0.001247879,-0.000256724,-0.00025981,0.058673584
5316,0.001620992,-0.925390862,-2.362919886,79.99339094,-7.855125283,0.001014012,0.001247879,-0.000256724,-0.00025981,0.058673584
5317,0.001593994,-0.908376521,-2.315861572,79.99349003,-7.606067064,0.001014633,0.001243419,-0.000256416,-0.000259931,0.057620036
5318,0.001593994,-0.908376521,-2.315861572,79.99349003,-7.606067064,0.001014633,0.001243419,-0.000256416,-0.000259931,0.057620036
5319,0.001559106,-0.890019998,-2.264984,79.99358993,-7.337232721,0.001015293,0.001238675,-0.000256135,-0.000259983,0.056431921
5320,0.001559106,-0.890019998,-2.264984,79.99358993,-7.337232721,0.001015293,0.001238675,-0.000256135,-0.000259983,0.056431921
5321,0.001528543,-0.869795916,-2.210814194,79.9936906,-7.049423574,0.001015988,0.001233655,-0.000255835,-0.000260032,0.055126068
5322,0.001528543,-0.869795916,-2.210814194,79.9936906,-7.049423574,0.001015988,0.001233655,-0.000255835,-0.000260032,0.055126068
5323,0.001505828,-0.847246974,-2.152296278,79.99379341,-6.743451084,0.001016783,0.001228236,-0.000255448,-0.000260147,0.053778862
5324,0.001505828,-0.847246974,-2.152296278,79.99379341,-6.743451084,0.001016783,0.001228236,-0.000255448,-0.000260147,0.053778862
5325,0.001482657,-0.822416102,-2.08809671,79.99389906,-6.420126716,0.001017709,0.001222282,-0.000254999,-0.000260309,0.052426112
5326,0.001482657,-0.822416102,-2.08809671,79.99389906,-6.420126716,0.001017709,0.001222282,-0.000254999,-0.000260309,0.052426112
5327,0.001451636,-0.795258765,-2.017284528,79.99400709,-6.080261933,0.001018746,0.001215738,-0.000254494,-0.000260494,0.051057689
5328,0.001451636,-0.795258765,-2.017284528,79.99400709,-6.080261933,0.001018746,0.001215738,-0.000254494,-0.000260494,0.051057689
5329,0.001409652,-0.765739894,-1.93938863,79.99411629,-5.724668197,0.001019868,0.00120863,-0.000253959,-0.000260673,0.049640642
5330,0.001409652,-0.765739894,-1.93938863,79.99411629,-5.724668197,0.001019868,0.00120863,-0.000253959,-0.000260673,0.049640642
5331,0.001358511,-0.733888741,-1.854334517,79.99422545,-5.354156972,0.001021077,0.001201017,-0.000253409,-0.000260829,0.048131673
5332,0.001358511,-0.733888741,-1.854334517,79.99422545,-5.354156972,0.001021077,0.001201017,-0.000253409,-0.000260829,0.048131673
5333,0.001301962,-0.699777834,-1.762363837,79.99433381,-4.96953972,0.001022389,0.001192967,-0.000252855,-0.000260944,0.046485495
5334,0.001301962,-0.699777834,-1.762363837,79.99433381,-4.96953972,0.001022389,0.001192967,-0.000252855,-0.000260944,0.046485495
5335,0.001242518,-0.66348179,-1.663955291,79.99444108,-4.571627906,0.001023798,0.001184532,-0.000252306,-0.000261014,0.044663893
5336,0.001242518,-0.66348179,-1.663955291,79.99444108,-4.571627906,0.001023798,0.001184532,-0.000252306,-0.000261014,0.044663893
5337,0.001180286,-0.625102025,-1.559719467,79.99454714,-4.161232991,0.001025265,0.001175748,-0.000251768,-0.000261034,0.042641824
5338,0.001180286,-0.625102025,-1.559719467,79.99454714,-4.161232991,0.001025265,0.001175748,-0.000251768,-0.000261034,0.042641824
5339,0.001113953,-0.58475418,-1.450302518,79.99465163,-3.73916644,0.001026722,0.001166632,-0.000251242,-0.000261003,0.040408219
5340,0.001113953,-0.58475418,-1.450302518,79.99465163,-3.73916644,0.001026722,0.001166632,-0.000251242,-0.000261003,0.040408219
5341,0.001042663,-0.542568704,-1.336351792,79.99475393,-3.306241077,0.00102807,0.001157189,-0.00025073,-0.000260925,0.037965385
5342,0.001042663,-0.542568704,-1.336351792,79.99475393,-3.306241077,0.00102807,0.001157189,-0.00025073,-0.000260925,0.037965385
5343,0.000967333,-0.498699677,-1.218468117,79.99485326,-2.863456913,0.001029182,0.001147416,-0.000250232,-0.0002608,0.035326173
5344,0.000967333,-0.498699677,-1.218468117,79.99485326,-2.863456913,0.001029182,0.001147416,-0.000250232,-0.0002608,0.035326173
5345,0.000890238,-0.453333864,-1.097195917,79.99494895,-2.412190234,0.001029874,0.001137297,-0.00024974,-0.000260637,0.032508629
5346,0.000890238,-0.453333864,-1.097195917,79.99494895,-2.412190234,0.001029874,0.001137297,-0.00024974,-0.000260637,0.032508629
5347,0.000814343,-0.406654641,-0.973064701,79.99504058,-1.953862388,0.001029858,0.001126787,-0.000249265,-0.000260436,0.029532556
5348,0.000814343,-0.406654641,-0.973064701,79.99504058,-1.953862388,0.001029858,0.001126787,-0.000249265,-0.000260436,0.029532556
5349,0.000742524,-0.358812443,-0.846558493,79.99512806,-1.489894723,0.001028699,0.001115774,-0.000248802,-0.000260196,0.026421444
5350,0.000742524,-0.358812443,-0.846558493,79.99512806,-1.489894723,0.001028699,0.001115774,-0.000248802,-0.000260196,0.026421444
5351,0.000675374,-0.310048036,-0.718138546,79.99521145,-1.021708587,0.001025801,0.001104074,-0.000248349,-0.000259919,0.023197792
5352,0.000675374,-0.310048036,-0.718138546,79.99521145,-1.021708587,0.001025801,0.001104074,-0.000248349,-0.000259919,0.023197792
5353,0.000613859,-0.260362707,-0.588249161,79.99529078,-0.550725328,0.0010205,0.001091356,-0.0002479,-0.000259608,0.019884319
5354,0.000613859,-0.260362707,-0.588249161,79.99529078,-0.550725328,0.0010205,0.001091356,-0.0002479,-0.000259608,0.019884319
5355,0.000552007,-0.209320918,-0.456513169,79.99536589,-0.078366294,0.001012673,0.001076989,-0.000247396,-0.000259295,0.016537312
5356,0.000552007,-0.209320918,-0.456513169,79.99536589,-0.078366294,0.001012673,0.001076989,-0.000247396,-0.000259295,0.016537312
5357,0.0004631,-0.156973858,-0.321995579,79.99543419,0.393947168,0.001005231,0.001060285,-0.000246819,-0.000258939,0.013205223
5358,0.0004631,-0.156973858,-0.321995579,79.99543419,0.393947168,0.001005231,0.001060285,-0.000246819,-0.000258939,0.013205223
5359,0.00033262,-0.103612208,-0.184183476,79.99548929,0.864793709,0.001005812,0.001041041,-0.000246179,-0.00025838,0.009885165
5360,0.00033262,-0.103612208,-0.184183476,79.99548929,0.864793709,0.001005812,0.001041041,-0.000246179,-0.00025838,0.009885165
5361,0.000216629,-0.04966576,-0.043441123,79.99552769,1.332751982,0.001018693,0.001020869,-0.000245466,-0.000257155,0.006532324
5362,0.000216629,-0.04966576,-0.043441123,79.99552769,1.332751982,0.001018693,0.001020869,-0.000245466,-0.000257155,0.006532324
5363,0.000144777,0.00464226,0.099089982,79.99555388,1.796400638,0.0010379,0.001005343,-0.000244517,-0.000253415,0.003096596
5364,0.000144777,0.00464226,0.099089982,79.99555388,1.796400638,0.0010379,0.001005343,-0.000244517,-0.000253415,0.003096596
5365,0.000165519,0.059258969,0.241717666,79.99557458,2.254318329,0.001057089,0.001001634,-0.000242565,-0.000248747,-0.000426596
5366,0.000165519,0.059258969,0.241717666,79.99557458,2.254318329,0.001057089,0.001001634,-0.000242565,-0.000248747,-0.000426596
5367,0.000193178,0.113255707,0.382705411,79.9956003,2.705095816,0.001074204,0.001007754,-0.000236724,-0.000255046,-0.00401374
5368,0.000193178,0.113255707,0.382705411,79.9956003,2.705095816,0.001074204,0.001007754,-0.000236724,-0.000255046,-0.00401374
5369,0.0002769,0.166664455,0.520851135,79.99563354,3.14737414,0.001089003,0.001015632,-0.000239683,-0.000257395,-0.007641358
5370,0.0002769,0.166664455,0.520851135,79.99563354,3.14737414,0.001089003,0.001015632,-0.000239683,-0.000257395,-0.007641358
5371,0.000259762,0.21911567,0.656135938,79.99566766,3.579807394,0.001101766,0.001021009,-0.000243766,-0.000258252,-0.011276138
5372,0.000259762,0.21911567,0.656135938,79.99566766,3.579807394,0.001101766,0.001021009,-0.000243766,-0.000258252,-0.011276138
5373,0.000215017,0.270791911,0.788492554,79.99569332,4.001049672,0.001113013,0.001023557,-0.000245149,-0.000258677,-0.014890499
5374,0.000215017,0.270791911,0.788492554,79.99569332,4.001049672,0.001113013,0.001023557,-0.000245149,-0.000258677,-0.014890499
5375,0.000170936,0.321482056,0.917534723,79.99570751,4.409755067,0.001123378,0.001024152,-0.000245899,-0.000258942,-0.018449503
5376,0.000170936,0.321482056,0.917534723,79.99570751,4.409755067,0.001123378,0.001024152,-0.000245899,-0.000258942,-0.018449503
5377,0.000158502,0.370986233,1.042932819,79.99571194,4.804577671,0.001133331,0.001023689,-0.000246475,-0.000259137,-0.02192641
5378,0.000158502,0.370986233,1.042932819,79.99571194,4.804577671,0.001133331,0.001023689,-0.000246475,-0.000259137,-0.02192641
5379,0.000186278,0.419123845,1.164351083,79.99571141,5.184171577,0.00114307,0.00102274,-0.000247,-0.000259289,-0.025300495
5380,0.000186278,0.419123845,1.164351083,79.99571141,5.184171577,0.00114307,0.00102274,-0.000247,-0.000259289,-0.025300495
5381,0.000239236,0.465702959,1.281431238,79.99571028,5.547190878,0.001152568,0.001021548,-0.000247514,-0.000259412,-0.028556354
5382,0.000239236,0.465702959,1.281431238,79.99571028,5.547190878,0.001152568,0.001021548,-0.000247514,-0.000259412,-0.028556354
5383,0.000294777,0.510535914,1.393794033,79.99571003,5.892289668,0.001161701,0.001020179,-0.000248032,-0.000259506,-0.031683638
5384,0.000294777,0.510535914,1.393794033,79.99571003,5.892289668,0.001161701,0.001020179,-0.000248032,-0.000259506,-0.031683638
5385,0.000339969,0.553454721,1.501050021,79.99570954,6.218122038,0.001170388,0.001018681,-0.00024856,-0.000259573,-0.034674932
5386,0.000339969,0.553454721,1.501050021,79.99570954,6.218122038,0.001170388,0.001018681,-0.00024856,-0.000259573,-0.034674932
5387,0.000377466,0.594302039,1.60280726,79.99570709,6.523342083,0.001178633,0.001017158,-0.000249101,-0.000259615,-0.03752387
5388,0.000377466,0.594302039,1.60280726,79.99570709,6.523342083,0.001178633,0.001017158,-0.000249101,-0.000259615,-0.03752387
5389,0.00041896,0.632922677,1.698672594,79.99570222,6.806603895,0.001186491,0.001015739,-0.000249658,-0.000259632,-0.040224467
5390,0.00041896,0.632922677,1.698672594,79.99570222,6.806603895,0.001186491,0.001015739,-0.000249658,-0.000259632,-0.040224467
5391,0.000474063,0.669165217,1.788252611,79.99569624,7.066699893,0.001193996,0.001014523,-0.000250233,-0.000259624,-0.042770927
5392,0.000474063,0.669165217,1.788252611,79.99569624,7.066699893,0.001193996,0.001014523,-0.000250233,-0.000259624,-0.042770927
5393,0.000543318,0.702910426,1.871182133,79.99569137,7.302996941,0.001201122,0.001013535,-0.000250822,-0.000259594,-0.045156281
5394,0.000543318,0.702910426,1.871182133,79.99569137,7.302996941,0.001201122,0.001013535,-0.000250822,-0.000259594,-0.045156281
5395,0.000619617,0.73405843,1.947170752,79.99568937,7.515011004,0.00120779,0.001012741,-0.000251417,-0.000259542,-0.047371375
5396,0.000619617,0.73405843,1.947170752,79.99568937,7.515011004,0.00120779,0.001012741,-0.000251417,-0.000259542,-0.047371375
5397,0.000694489,0.762507626,2.016002783,79.99569095,7.702258044,0.001213912,0.001012087,-0.000252014,-0.00025947,-0.049407321
5398,0.000694489,0.762507626,2.016002783,79.99569095,7.702258044,0.001213912,0.001012087,-0.000252014,-0.00025947,-0.049407321
5399,0.000763726,0.788175066,2.077509543,79.99569595,7.864254027,0.001219427,0.001011545,-0.000252608,-0.000259372,-0.051257446
5400,0.000763726,0.788175066,2.077509543,79.99569595,7.864254027,0.001219427,0.001011545,-0.000252608,-0.000259372,-0.051257446
5401,0.000827816,0.810992914,2.131520422,79.99570406,8.000514914,0.00122431,0.001011119,-0.000253205,-0.000259258,-0.052916033
5402,0.000827816,0.810992914,2.131520422,79.99570406,8.000514914,0.00122431,0.001011119,-0.000253205,-0.000259258,-0.052916033
5403,0.000890778,0.830874432,2.177879299,79.99571543,8.11055667,0.001228559,0.001010826,-0.000253789,-0.000259114,-0.054378652
5404,0.000890778,0.830874432,2.177879299,79.99571543,8.11055667,0.001228559,0.001010826,-0.000253789,-0.000259114,-0.054378652
5405,0.000955173,0.847733541,2.216450066,79.99573076,8.19389526,0.001232157,0.001010683,-0.000254366,-0.000258944,-0.055643311
5406,0.000955173,0.847733541,2.216450066,79.99573076,8.19389526,0.001232157,0.001010683,-0.000254366,-0.000258944,-0.055643311
5407,0.001019216,0.861535495,2.247066121,79.99575098,8.250046645,0.001235084,0.001010674,-0.000254941,-0.000258754,-0.056710639
5408,0.001019216,0.861535495,2.247066121,79.99575098,8.250046645,0.001235084,0.001010674,-0.000254941,-0.000258754,-0.056710639
5409,0.001080733,0.872213846,2.269650175,79.99577666,8.278526791,0.001237298,0.001010773,-0.000255496,-0.000258536,-0.057577927
5410,0.001080733,0.872213846,2.269650175,79.99577666,8.278526791,0.001237298,0.001010773,-0.000255496,-0.000258536,-0.057577927
5411,0.001135378,0.879752923,2.284084114,79.99580801,8.278851661,0.001238749,0.001010978,-0.000256039,-0.000258289,-0.058247672
5412,0.001135378,0.879752923,2.284084114,79.99580801,8.278851661,0.001238749,0.001010978,-0.000256039,-0.000258289,-0.058247672
5413,0.001173144,0.884690847,2.290718355,79.99584424,8.250537218,0.00123949,0.001011225,-0.000256515,-0.000258055,-0.058697218
5414,0.001173144,0.884690847,2.290718355,79.99584424,8.250537218,0.00123949,0.001011225,-0.000256515,-0.000258055,-0.058697218
5415,0.001199478,0.88702077,2.290592414,79.99588403,8.193258046,0.001239613,0.001011493,-0.000256919,-0.000257837,-0.05889613
5416,0.001199478,0.88702077,2.290592414,79.99588403,8.193258046,0.001239613,0.001011493,-0.000256919,-0.000257837,-0.05889613
5417,0.001221396,0.886679844,2.284225096,79.99592721,8.107347445,0.001239166,0.001011815,-0.000257283,-0.00025761,-0.058862386
5418,0.001221396,0.886679844,2.284225096,79.99592721,8.107347445,0.001239166,0.001011815,-0.000257283,-0.00025761,-0.058862386
5419,0.001241492,0.883741423,2.271845421,79.99597421,7.993309691,0.001238155,0.001012211,-0.000257622,-0.000257369,-0.058622948
5420,0.001241492,0.883741423,2.271845421,79.99597421,7.993309691,0.001238155,0.001012211,-0.000257622,-0.000257369,-0.058622948
5421,0.001260471,0.878154064,2.253462479,79.99602562,7.851649057,0.001236552,0.001012688,-0.00025795,-0.000257099,-0.058207249
5422,0.001260471,0.878154064,2.253462479,79.99602562,7.851649057,0.001236552,0.001012688,-0.00025795,-0.000257099,-0.058207249
5423,0.001274842,0.869902415,2.228812878,79.99608183,7.682869818,0.001234329,0.001013243,-0.000258264,-0.000256794,-0.057647992
5424,0.001274842,0.869902415,2.228812878,79.99608183,7.682869818,0.001234329,0.001013243,-0.000258264,-0.000256794,-0.057647992
5425,0.001278498,0.85919153,2.197829663,79.99614228,7.487476249,0.001231483,0.001013847,-0.000258561,-0.000256471,-0.056955345
5426,0.001278498,0.85919153,2.197829663,79.99614228,7.487476249,0.001231483,0.001013847,-0.000258561,-0.000256471,-0.056955345
5427,0.001270576,0.846125714,2.160691832,79.99620594,7.265972623,0.001228054,0.001014486,-0.000258819,-0.000256135,-0.056127682
5428,0.001270576,0.846125714,2.160691832,79.99620594,7.265972623,0.001228054,0.001014486,-0.000258819,-0.000256135,-0.056127682
5429,0.00125238,0.830894671,2.117752255,79.99627177,7.018863216,0.001224116,0.001015166,-0.00025903,-0.0002558,-0.05515929
5430,0.00125238,0.830894671,2.117752255,79.99627177,7.018863216,0.001224116,0.001015166,-0.00025903,-0.0002558,-0.05515929
5431,0.001223013,0.81400457,2.069657301,79.99633878,6.746652301,0.00121976,0.0010159,-0.00025918,-0.000255484,-0.054029507
5432,0.001223013,0.81400457,2.069657301,79.99633878,6.746652301,0.00121976,0.0010159,-0.00025918,-0.000255484,-0.054029507
5433,0.001192952,0.79525193,2.017550167,79.99640637,6.449844152,0.001215087,0.001016677,-0.00025926,-0.000255193,-0.052722895
5434,0.001192952,0.79525193,2.017550167,79.99640637,6.449844152,0.001215087,0.001016677,-0.00025926,-0.000255193,-0.052722895
5435,0.001176145,0.773723737,1.961011437,79.99647604,6.128943045,0.001210017,0.001017567,-0.000259396,-0.000254819,-0.051323574
5436,0.001176145,0.773723737,1.961011437,79.99647604,6.128943045,0.001210017,0.001017567,-0.000259396,-0.000254819,-0.051323574
5437,0.00116634,0.749300277,1.898296006,79.99654961,5.784453254,0.001204375,0.001018618,-0.000259608,-0.000254346,-0.049916363
5438,0.00116634,0.749300277,1.898296006,79.99654961,5.784453254,0.001204375,0.001018618,-0.000259608,-0.000254346,-0.049916363
5439,0.001150858,0.721929954,1.827803733,79.99662732,5.417095435,0.001198013,0.001019814,-0.000259878,-0.000253795,-0.048521385
5440,0.001150858,0.721929954,1.827803733,79.99662732,5.417095435,0.001198013,0.001019814,-0.000259878,-0.000253795,-0.048521385
5441,0.001121082,0.69154562,1.748463975,79.99670788,5.02848885,0.001190887,0.001021103,-0.000260167,-0.00025318,-0.047112334
5442,0.001121082,0.69154562,1.748463975,79.99670788,5.02848885,0.001190887,0.001021103,-0.000260167,-0.00025318,-0.047112334
5443,0.00107599,0.658172077,1.659826958,79.99678931,4.620485998,0.001183047,0.00102246,-0.000260441,-0.000252528,-0.045634788
5444,0.00107599,0.658172077,1.659826958,79.99678931,4.620485998,0.001183047,0.00102246,-0.000260441,-0.000252528,-0.045634788
5445,0.001020347,0.621918332,1.562033788,79.99687005,4.194939374,0.001174587,0.001023884,-0.000260671,-0.000251871,-0.04402141
5446,0.001020347,0.621918332,1.562033788,79.99687005,4.194939374,0.001174587,0.001023884,-0.000260671,-0.000251871,-0.04402141
5447,0.000959925,0.582926187,1.455697138,79.99694936,3.753701475,0.0011656,0.001025353,-0.000260837,-0.000251229,-0.042206879
5448,0.000959925,0.582926187,1.455697138,79.99694936,3.753701475,0.0011656,0.001025353,-0.000260837,-0.000251229,-0.042206879
5449,0.000897478,0.541375447,1.341754232,79.99702711,3.2986248,0.001156146,0.001026787,-0.000260927,-0.000250606,-0.04014124
5450,0.000897478,0.541375447,1.341754232,79.99702711,3.2986248,0.001156146,0.001026787,-0.000260927,-0.000250606,-0.04014124
5451,0.000832173,0.49746148,1.221285392,79.99710316,2.831561846,0.001146242,0.001028026,-0.000260938,-0.000250012,-0.037795553
5452,0.000832173,0.49746148,1.221285392,79.99710316,2.831561846,0.001146242,0.001028026,-0.000260938,-0.000250012,-0.037795553
5453,0.000762399,0.451406076,1.09542203,79.997177,2.354365108,0.001135864,0.001028819,-0.000260868,-0.000249447,-0.035164285
5454,0.000762399,0.451406076,1.09542203,79.997177,2.354365108,0.001135864,0.001028819,-0.000260868,-0.000249447,-0.035164285
5455,0.000688017,0.403475113,0.965230798,79.99724779,1.868887086,0.001124947,0.001028808,-0.00026073,-0.000248913,-0.03226049
5456,0.000688017,0.403475113,0.965230798,79.99724779,1.868887086,0.001124947,0.001028808,-0.00026073,-0.000248913,-0.03226049
5457,0.000612225,0.353894187,0.83162795,79.99731473,1.376980275,0.00111337,0.001027469,-0.00026053,-0.000248404,-0.029112118
5458,0.000612225,0.353894187,0.83162795,79.99731473,1.376980275,0.00111337,0.001027469,-0.00026053,-0.000248404,-0.029112118
5459,0.000538772,0.302991233,0.695454783,79.99737736,0.880497173,0.001100938,0.001024104,-0.000260264,-0.000247916,-0.025753481
5460,0.000538772,0.302991233,0.695454783,79.99737736,0.880497173,0.001100938,0.001024104,-0.000260264,-0.000247916,-0.025753481
5461,0.000471848,0.250704616,0.55735435,79.99743565,0.381290534,0.001087242,0.001017968,-0.000259957,-0.000247429,-0.022229108
5462,0.000471848,0.250704616,0.55735435,79.99743565,0.381290534,0.001087242,0.001017968,-0.000259957,-0.000247429,-0.022229108
5463,0.000400387,0.196676948,0.416879562,79.99748928,-0.118751658,0.001071512,0.001009378,-0.000259644,-0.00024688,-0.018622469
5464,0.000400387,0.196676948,0.416879562,79.99748928,-0.118751658,0.001071512,0.001009378,-0.000259644,-0.00024688,-0.018622469
5465,0.000288124,0.141129056,0.273163591,79.99753419,-0.617670594,0.001053012,0.001003292,-0.000259248,-0.000246255,-0.014991698
5466,0.000288124,0.141129056,0.273163591,79.99753419,-0.617670594,0.001053012,0.001003292,-0.000259248,-0.000246255,-0.014991698
5467,0.000139194,0.084548703,0.125992026,79.9975627,-1.113498986,0.001031955,0.001008884,-0.000258548,-0.000245571,-0.011333507
5468,0.000139194,0.084548703,0.125992026,79.9975627,-1.113498986,0.001031955,0.001008884,-0.000258548,-0.000245571,-0.011333507
5469,2.86E-05,0.027471924,-0.023770294,79.99757398,-1.604269546,0.001011744,0.001026341,-0.000256783,-0.000244793,-0.007600263
5470,2.86E-05,0.027471924,-0.023770294,79.99757398,-1.604269546,0.001011744,0.001026341,-0.000256783,-0.000244793,-0.007600263
5471,-3.91E-05,-0.02990288,-0.174564814,79.99757351,-2.088014984,0.001000733,0.001047023,-0.000250962,-0.000243603,-0.003756802
5472,-3.91E-05,-0.02990288,-0.174564814,79.99757351,-2.088014984,0.001000733,0.001047023,-0.000250962,-0.000243603,-0.003756802
5473,2.00E-05,-0.087155766,-0.324106858,79.99757296,-2.562768011,0.001003302,0.001066108,-0.000252052,-0.000240365,0.000175547
5474,2.00E-05,-0.087155766,-0.324106858,79.99757296,-2.562768011,0.001003302,0.001066108,-0.000252052,-0.000240365,0.000175547
5475,0.000104689,-0.143539947,-0.47076295,79.99757917,-3.02656134,0.001011672,0.001082682,-0.000256816,-0.000235708,0.004177032
5476,0.000104689,-0.143539947,-0.47076295,79.99757917,-3.02656134,0.001011672,0.001082682,-0.000256816,-0.000235708,0.004177032
5477,0.000135687,-0.198793065,-0.613445537,79.99759528,-3.47742768,0.001018525,0.001096858,-0.000258202,-0.000242197,0.008197263
5478,0.000135687,-0.198793065,-0.613445537,79.99759528,-3.47742768,0.001018525,0.001096858,-0.000258202,-0.000242197,0.008197263
5479,0.000103274,-0.252943583,-0.75235626,79.99760664,-3.913399744,0.001022101,0.001109041,-0.000258748,-0.000244466,0.012206528
5480,0.000103274,-0.252943583,-0.75235626,79.99760664,-3.913399744,0.001022101,0.001109041,-0.000258748,-0.000244466,0.012206528
5481,4.84E-05,-0.305831378,-0.886955772,79.99760675,-4.332510242,0.001023164,0.001119905,-0.000259024,-0.000245461,0.016161593
5482,4.84E-05,-0.305831378,-0.886955772,79.99760675,-4.332510242,0.001023164,0.001119905,-0.000259024,-0.000245461,0.016161593
5483,1.37E-05,-0.357151938,-1.016710686,79.99759445,-4.732791885,0.001022825,0.001130084,-0.000259187,-0.000246161,0.020025635
5484,1.37E-05,-0.357151938,-1.016710686,79.99759445,-4.732791885,0.001022825,0.001130084,-0.000259187,-0.000246161,0.020025635
5485,2.70E-05,-0.406645551,-1.141101789,79.99757422,-5.11229515,0.001021903,0.001139945,-0.000259289,-0.000246784,0.023769883
5486,2.70E-05,-0.406645551,-1.141101789,79.99757422,-5.11229515,0.001021903,0.001139945,-0.000259289,-0.000246784,0.023769883
5487,8.37E-05,-0.454068643,-1.259599804,79.99755238,-5.469504112,0.001020795,0.001149543,-0.000259349,-0.000247395,0.027370515
5488,8.37E-05,-0.454068643,-1.259599804,79.99755238,-5.469504112,0.001020795,0.001149543,-0.000259349,-0.000247395,0.027370515
5489,0.000157216,-0.49920712,-1.371717363,79.99753289,-5.80335082,0.001019591,0.001158738,-0.000259375,-0.000248008,0.030806798
5490,0.000157216,-0.49920712,-1.371717363,79.99753289,-5.80335082,0.001019591,0.001158738,-0.000259375,-0.000248008,0.030806798
5491,0.000222561,-0.541870265,-1.477040725,79.99751588,-6.112787963,0.001018282,0.00116737,-0.000259371,-0.000248628,0.034060847
5492,0.000222561,-0.541870265,-1.477040725,79.99751588,-6.112787963,0.001018282,0.00116737,-0.000259371,-0.000248628,0.034060847
5493,0.000272292,-0.581888689,-1.575213672,79.99749919,-6.396768231,0.001016912,0.001175378,-0.000259338,-0.000249254,0.037118015
5494,0.000272292,-0.581888689,-1.575213672,79.99749919,-6.396768231,0.001016912,0.001175378,-0.000259338,-0.000249254,0.037118015
5495,0.000316216,-0.61910789,-1.665914134,79.99748111,-6.654244311,0.001015602,0.001182804,-0.00025928,-0.000249888,0.039966794
5496,0.000316216,-0.61910789,-1.665914134,79.99748111,-6.654244311,0.001015602,0.001182804,-0.00025928,-0.000249888,0.039966794
5497,0.000369077,-0.653381655,-1.748837724,79.99746199,-6.884168894,0.001014483,0.001189721,-0.000259197,-0.000250531,0.042598671
5498,0.000369077,-0.653381655,-1.748837724,79.99746199,-6.884168894,0.001014483,0.001189721,-0.000259197,-0.000250531,0.042598671
5499,0.000438231,-0.684570288,-1.823686817,79.99744406,-7.085494668,0.001013623,0.001196142,-0.00025909,-0.000251183,0.045007871
5500,0.000438231,-0.684570288,-1.823686817,79.99744406,-7.085494668,0.001013623,0.001196142,-0.00025909,-0.000251183,0.045007871
5501,0.00051978,-0.712537071,-1.890165562,79.99742988,-7.257174322,0.001013008,0.001202003,-0.000258955,-0.00025184,0.04719086
5502,0.00051978,-0.712537071,-1.890165562,79.99742988,-7.257174322,0.001013008,0.001202003,-0.000258955,-0.00025184,0.04719086
5503,0.000603453,-0.737155071,-1.947993232,79.99742103,-7.398160545,0.001012575,0.001207192,-0.000258788,-0.0002525,0.049146572
5504,0.000603453,-0.737155071,-1.947993232,79.99742103,-7.398160545,0.001012575,0.001207192,-0.000258788,-0.0002525,0.049146572
5505,0.000680298,-0.758318155,-1.996853273,79.99741772,-7.507406026,0.001012272,0.001211603,-0.000258593,-0.000253161,0.050873803
5506,0.000680298,-0.758318155,-1.996853273,79.99741772,-7.507406026,0.001012272,0.001211603,-0.000258593,-0.000253161,0.050873803
5507,0.00074848,-0.775873657,-2.036409725,79.99741949,-7.583863454,0.001012079,0.001215183,-0.000258355,-0.000253828,0.052371074
5508,0.00074848,-0.775873657,-2.036409725,79.99741949,-7.583863454,0.001012079,0.001215183,-0.000258355,-0.000253828,0.052371074
5509,0.000810383,-0.78974841,-2.066339971,79.99742603,-7.626516188,0.001012028,0.001217902,-0.000258081,-0.000254486,0.053636864
5510,0.000810383,-0.78974841,-2.066339971,79.99742603,-7.626516188,0.001012028,0.001217902,-0.000258081,-0.000254486,0.053636864
5511,0.000869817,-0.799837702,-2.086395465,79.99743765,-7.6350962,0.001012131,0.001219779,-0.000257777,-0.000255135,0.054666659
5512,0.000869817,-0.799837702,-2.086395465,79.99743765,-7.6350962,0.001012131,0.001219779,-0.000257777,-0.000255135,0.054666659
5513,0.000919857,-0.806634507,-2.096753123,79.99745461,-7.610108885,0.001012385,0.001220858,-0.000257475,-0.000255724,0.05543832
5514,0.000919857,-0.806634507,-2.096753123,79.99745461,-7.610108885,0.001012385,0.001220858,-0.000257475,-0.000255724,0.05543832
5515,0.00095798,-0.810485584,-2.09868316,79.9974762,-7.552095277,0.00101271,0.001221236,-0.000257208,-0.000256218,0.055898578
